"","carat","cut","color","clarity","depth","table","price","x","y","z"
"7845",0.77,"Very Good","F","VVS1",61.1,57,4304,5.91,5.94,3.62
"7846",0.93,"Very Good","E","SI1",62.8,56,4304,6.19,6.24,3.9
"7847",0.8,"Very Good","E","VVS2",62.9,59,4304,5.88,5.95,3.72
"7848",1.01,"Very Good","F","SI2",59.1,57,4304,6.57,6.62,3.9
"7849",0.9,"Ideal","D","SI1",60.7,57,4304,6.23,6.16,3.76
"7850",0.9,"Very Good","D","SI1",63.3,57,4304,6.12,6.07,3.86
"7851",0.9,"Premium","D","SI1",61.2,60,4304,6.19,6.14,3.77
"7852",0.9,"Premium","D","SI1",62.7,56,4304,6.16,6.12,3.85
"7853",0.9,"Premium","D","SI1",61.5,58,4304,6.21,6.15,3.8
"7854",0.9,"Very Good","D","SI1",61,63,4304,6.13,6.1,3.73
"7855",0.9,"Very Good","D","SI1",63.5,57,4304,6.15,6.11,3.89
"7856",0.9,"Premium","D","SI1",59.4,62,4304,6.24,6.19,3.69
"7857",0.9,"Premium","D","SI1",62.7,58,4304,6.15,6.09,3.84
"7858",0.9,"Premium","D","SI1",62.6,58,4304,6.15,6.11,3.84
"7859",1,"Good","H","VS2",63.6,57,4305,6.35,6.26,4.01
"7860",1.01,"Very Good","H","SI1",62.5,58,4306,6.35,6.38,3.98
"7861",1.01,"Very Good","H","SI1",62.3,57,4306,6.36,6.42,3.98
"7862",1.13,"Ideal","I","SI2",61.7,57,4307,6.59,6.7,4.13
"7863",1.11,"Very Good","E","SI2",62.3,58,4307,6.64,6.68,4.15
"7864",1.07,"Very Good","I","SI1",61.8,60,4307,6.52,6.56,4.04
"7865",1,"Good","E","SI2",62.1,61,4307,6.36,6.4,3.96
"7866",1.16,"Fair","G","SI2",60.1,60,4307,6.9,6.72,4.09
"7867",1,"Very Good","E","SI2",62.5,59,4308,6.31,6.37,3.96
"7868",0.98,"Premium","F","SI2",61.8,58,4308,6.37,6.32,3.92
"7869",1.01,"Premium","E","SI2",58.6,58,4308,6.66,6.62,3.89
"7870",0.9,"Very Good","G","VS2",63.1,56,4309,6.14,6.04,3.84
"7871",0.9,"Good","G","VS2",63.7,60,4309,6.02,5.98,3.82
"7872",0.9,"Good","F","VS2",63.6,59,4309,6.06,6.11,3.87
"7873",0.9,"Good","H","VS1",63.5,59,4309,6.1,6.13,3.88
"7874",0.9,"Very Good","H","VS1",62.9,58,4309,6.06,6.12,3.83
"7875",0.9,"Very Good","H","VS1",62.1,59,4309,6.09,6.14,3.8
"7876",0.9,"Good","F","VS2",63.8,55,4309,6.09,6.13,3.9
"7877",0.9,"Premium","H","VS1",62.4,58,4309,6.15,6.19,3.85
"7878",0.91,"Good","H","VS2",59.9,61,4309,6.18,6.24,3.72
"7879",0.9,"Premium","G","VS2",61.5,60,4309,6.16,6.13,3.78
"7880",0.92,"Ideal","E","SI2",62.6,57,4309,6.22,6.18,3.88
"7881",0.9,"Very Good","G","VS2",63.3,54,4309,6.19,6.11,3.89
"7882",0.9,"Fair","G","VS2",65.8,61,4309,5.99,5.96,3.93
"7883",0.9,"Ideal","G","VS2",62.4,54,4309,6.22,6.19,3.87
"7884",1.04,"Very Good","H","SI1",63.2,57,4310,6.45,6.4,4.06
"7885",1.21,"Premium","F","SI2",62.4,60,4310,6.77,6.73,4.21
"7886",0.66,"Very Good","D","VVS2",60.7,59,4311,5.6,5.67,3.42
"7887",1,"Very Good","E","SI2",61.9,59,4311,6.39,6.43,3.97
"7888",1,"Very Good","E","SI2",60.7,59,4311,6.38,6.44,3.89
"7889",1,"Fair","D","SI2",64.5,54,4312,6.34,6.28,4.07
"7890",1,"Very Good","E","SI2",62.2,59,4312,6.35,6.38,3.96
"7891",1.21,"Very Good","J","SI1",62.7,57,4312,6.72,6.77,4.23
"7892",1,"Very Good","E","SI2",60.6,61,4312,6.39,6.44,3.89
"7893",1,"Good","E","SI2",63.3,55,4312,6.25,6.29,3.97
"7894",1.12,"Very Good","I","SI1",60.6,60,4312,6.73,6.77,4.09
"7895",1.1,"Good","I","SI1",57.7,60,4312,6.82,6.77,3.92
"7896",1.1,"Premium","I","SI1",60.4,61,4312,6.73,6.69,4.05
"7897",1,"Fair","H","VVS2",65.3,58,4312,6.25,6.18,4.06
"7898",1,"Fair","H","VVS2",65.1,57,4312,6.27,6.23,4.07
"7899",1,"Premium","H","VVS2",61.9,61,4312,6.36,6.31,3.92
"7900",1,"Fair","G","SI1",64.7,60,4312,6.22,6.18,4.01
"7901",1,"Fair","F","VS2",68.3,58,4312,5.98,5.95,4.08
"7902",1,"Good","D","SI1",64.3,62,4312,6.18,6.13,3.96
"7903",1,"Ideal","H","SI2",61.4,56,4312,6.46,6.41,3.95
"7904",0.91,"Premium","H","VS2",61.8,60,4313,6.18,6.22,3.83
"7905",1.01,"Very Good","I","SI1",63.1,57,4313,6.32,6.36,4
"7906",1.06,"Ideal","I","SI1",62.2,56,4313,6.49,6.53,4.05
"7907",1.07,"Ideal","H","SI2",59.2,57,4314,6.7,6.64,3.95
"7908",0.81,"Ideal","E","VS2",62,57,4314,5.96,5.98,3.7
"7909",0.9,"Ideal","G","SI2",60.7,57,4314,6.19,6.33,3.8
"7910",1.07,"Premium","I","SI1",60.7,61,4314,6.6,6.55,3.99
"7911",1.07,"Very Good","E","SI1",60.4,63,4314,6.67,6.6,4.01
"7912",1.03,"Very Good","G","SI2",63,57,4315,6.4,6.42,4.04
"7913",0.9,"Very Good","E","SI1",62.6,58,4315,6.11,6.15,3.84
"7914",0.9,"Very Good","E","SI1",62.6,61,4315,6.06,6.11,3.81
"7915",0.9,"Very Good","E","SI1",63,56,4315,6.11,6.15,3.86
"7916",1.15,"Ideal","H","SI2",60.5,56,4315,6.83,6.8,4.13
"7917",0.81,"Ideal","D","VS2",59.5,60,4315,6.08,6.15,3.64
"7918",1.09,"Ideal","I","SI2",60.3,57,4315,6.64,6.7,4.02
"7919",0.9,"Good","E","VS2",64.2,59,4315,6.02,6.1,3.89
"7920",1.11,"Premium","J","VS2",59.9,60,4315,6.78,6.71,4.04
"7921",0.91,"Very Good","G","VS2",59.5,58,4316,6.26,6.34,3.75
"7922",1,"Very Good","H","SI2",61.7,55,4316,6.4,6.46,3.97
"7923",1.11,"Very Good","J","SI1",62.4,57.7,4316,6.57,6.64,4.12
"7924",1.01,"Ideal","I","SI1",62.2,56,4316,6.35,6.42,3.97
"7925",1.04,"Very Good","H","SI1",63.1,58,4316,6.43,6.37,4.04
"7926",1.04,"Premium","H","SI1",62.1,56,4316,6.48,6.41,4.01
"7927",1.01,"Premium","F","SI2",59.6,59,4317,6.59,6.52,3.91
"7928",0.91,"Ideal","I","VS2",61.6,55,4317,6.21,6.28,3.85
"7929",0.93,"Ideal","H","SI1",61.7,55,4317,6.26,6.29,3.87
"7930",1.01,"Fair","F","SI2",65.3,59,4317,6.28,6.24,4.09
"7931",0.84,"Very Good","F","VVS2",60.4,62,4318,6.1,6.15,3.7
"7932",1.08,"Premium","G","SI2",60.7,60,4318,6.64,6.61,4.02
"7933",0.9,"Ideal","F","SI1",62,57,4318,6.21,6.25,3.86
"7934",1.02,"Good","D","SI2",61.5,61,4318,6.34,6.41,3.92
"7935",1.08,"Premium","G","SI2",59.8,57,4318,6.72,6.66,4
"7936",1.08,"Very Good","G","SI2",63.2,57,4318,6.54,6.5,4.12
"7937",1.05,"Premium","G","SI2",62.5,60,4318,6.5,6.45,4.05
"7938",1.05,"Premium","G","SI2",61.3,58,4318,6.6,6.55,4.03
"7939",1.05,"Very Good","G","SI2",63.2,54,4318,6.52,6.49,4.11
"7940",1.05,"Premium","G","SI2",61.6,60,4318,6.56,6.49,4.02
"7941",1.02,"Premium","F","SI2",60.3,59,4318,6.53,6.5,3.93
"7942",0.84,"Premium","E","VS1",59.7,59,4318,6.16,6.13,3.67
"7943",1.02,"Very Good","F","SI2",63,58,4319,6.37,6.43,4.03
"7944",1.02,"Ideal","F","SI2",62.4,57,4319,6.4,6.43,4
"7945",1,"Premium","G","SI2",61.8,58,4319,6.39,6.43,3.96
"7946",1.02,"Ideal","H","SI2",60.7,57,4319,6.51,6.54,3.96
"7947",1.07,"Premium","F","SI2",58.2,58,4319,6.79,6.72,3.93
"7948",1.07,"Ideal","I","VS2",61.1,57,4319,6.66,6.6,4.05
"7949",1.16,"Premium","G","SI2",62,59,4320,6.74,6.62,4.14
"7950",0.9,"Very Good","G","SI1",62.4,59,4320,6.1,6.15,3.82
"7951",0.65,"Ideal","D","VVS1",61.9,56,4320,5.53,5.56,3.43
"7952",1.01,"Premium","H","SI1",62.7,59,4320,6.33,6.27,3.95
"7953",1.01,"Good","H","SI1",60.3,64,4320,6.52,6.49,3.92
"7954",1.01,"Premium","H","SI1",60.6,61,4320,6.39,6.35,3.86
"7955",1.45,"Fair","F","I1",64.8,67,4320,7.16,7,4.64
"7956",1.07,"Very Good","G","SI2",62.9,59,4321,6.51,6.58,4.12
"7957",0.9,"Premium","H","VS2",60.4,59,4321,6.24,6.27,3.78
"7958",1,"Very Good","E","SI2",59.8,58,4321,6.47,6.53,3.89
"7959",1,"Very Good","E","SI2",59.6,59,4321,6.48,6.51,3.87
"7960",1,"Very Good","E","SI2",63.9,57,4321,6.24,6.27,4
"7961",1.04,"Premium","F","SI2",62.8,55,4321,6.48,6.41,4.05
"7962",1.04,"Good","F","SI2",64.2,56,4321,6.39,6.36,4.09
"7963",1.12,"Premium","I","VS2",62.4,58,4321,6.63,6.59,4.13
"7964",1.06,"Good","E","SI2",63.9,60,4321,6.45,6.41,4.11
"7965",1.09,"Very Good","D","SI2",59.2,63,4322,6.71,6.67,3.96
"7966",1.09,"Premium","G","SI1",62.5,59,4322,6.56,6.53,4.09
"7967",1.09,"Premium","G","SI1",61.8,59,4322,6.59,6.53,4.06
"7968",1.16,"Very Good","J","VS2",63.7,56,4323,6.63,6.68,4.24
"7969",0.7,"Ideal","D","VS1",61.4,57,4323,5.71,5.76,3.52
"7970",0.7,"Ideal","D","VS1",61.5,57,4323,5.68,5.71,3.5
"7971",1.04,"Ideal","H","SI2",60.3,57,4323,6.54,6.59,3.96
"7972",0.9,"Very Good","H","VS1",62.2,57,4324,6.1,6.15,3.81
"7973",0.9,"Very Good","H","VS1",63.2,59,4324,6.08,6.11,3.85
"7974",0.9,"Very Good","H","VS1",62.2,59,4324,6.14,6.18,3.83
"7975",1.17,"Premium","F","SI2",59.6,60,4324,6.88,6.85,4.09
"7976",1.27,"Good","F","I1",59.2,64,4324,7.06,6.99,4.16
"7977",0.9,"Ideal","F","SI1",60.7,57,4324,6.25,6.21,3.78
"7978",0.93,"Very Good","E","SI2",60.5,57,4325,6.32,6.37,3.84
"7979",0.71,"Ideal","D","VVS2",61.6,54,4325,5.74,5.78,3.55
"7980",0.68,"Ideal","D","VVS1",61.3,57,4325,5.66,5.69,3.48
"7981",0.84,"Ideal","G","VS1",61.8,56,4325,6.02,6.11,3.75
"7982",1.12,"Ideal","J","SI2",62.5,57,4325,6.63,6.59,4.13
"7983",1.03,"Ideal","H","SI2",61.1,57,4325,6.48,6.52,3.97
"7984",0.92,"Ideal","H","SI1",60.5,57,4325,6.27,6.32,3.81
"7985",1.03,"Good","H","SI1",63.1,56,4326,6.35,6.39,4.02
"7986",1.03,"Very Good","H","SI1",58.6,61,4326,6.6,6.64,3.88
"7987",1.01,"Good","G","SI1",63.2,55,4326,6.32,6.4,4.02
"7988",0.92,"Good","F","SI1",64,56,4326,6.12,6.17,3.93
"7989",1.03,"Premium","I","SI1",62,58,4326,6.47,6.43,4
"7990",1.16,"Premium","J","SI1",62.2,58,4326,6.75,6.68,4.18
"7991",1.16,"Premium","I","SI2",62.1,58,4326,6.78,6.71,4.19
"7992",1.03,"Very Good","E","SI2",60.7,63,4326,6.48,6.44,3.92
"7993",1.01,"Premium","G","SI2",62.4,59,4327,6.39,6.34,3.97
"7994",1.01,"Good","G","SI2",63.8,56,4327,6.32,6.28,4.02
"7995",0.92,"Very Good","D","SI2",61.6,58,4327,6.19,6.22,3.82
"7996",0.82,"Ideal","D","VS2",62.4,54,4327,5.99,6.02,3.75
"7997",1.01,"Premium","G","SI2",62,58,4327,6.41,6.37,3.96
"7998",1.01,"Premium","G","SI2",62.7,58,4327,6.44,6.38,4.02
"7999",1.01,"Premium","G","SI2",60.5,58,4327,6.55,6.47,3.94
"8000",1.01,"Premium","G","SI2",61.9,59,4327,6.46,6.39,3.98
"8001",1.01,"Ideal","G","SI2",59.6,57,4327,6.59,6.54,3.91
"8002",1.01,"Premium","G","SI2",60.1,59,4327,6.55,6.46,3.91
"8003",1.01,"Ideal","G","SI2",60.5,58,4327,6.52,6.48,3.93
"8004",1.01,"Premium","G","SI2",60.4,59,4327,6.57,6.52,3.95
"8005",1.01,"Premium","G","SI2",62.5,60,4327,6.39,6.34,3.98
"8006",1.01,"Premium","G","SI2",61,58,4327,6.48,6.43,3.94
"8007",1.01,"Premium","G","SI2",60.1,61,4327,6.6,6.55,3.95
"8008",0.9,"Very Good","H","VS2",62.3,59,4328,6.1,6.17,3.82
"8009",0.9,"Very Good","H","VS1",62.5,58,4328,6.08,6.14,3.82
"8010",1,"Fair","F","SI1",67.1,57,4328,6.06,6.1,4.08
"8011",1.15,"Premium","E","SI2",62.5,58,4328,6.72,6.65,4.18
"8012",1.15,"Premium","E","SI2",61.7,60,4328,6.78,6.7,4.16
"8013",1.03,"Fair","I","VS1",57.6,58,4328,6.67,6.58,3.81
"8014",1.03,"Premium","E","SI2",61.4,58,4328,6.49,6.45,3.97
"8015",1.5,"Fair","I","SI2",70.1,58,4328,6.96,6.85,4.84
"8016",0.92,"Ideal","H","VS1",60.9,57,4328,6.33,6.29,3.84
"8017",1.19,"Very Good","J","SI2",63.4,56.8,4329,6.7,6.79,4.27
"8018",1.04,"Premium","D","SI2",58.2,59,4330,6.67,6.62,3.87
"8019",1.01,"Premium","E","SI1",61.7,56,4330,6.44,6.39,3.96
"8020",1.05,"Ideal","H","SI2",61.2,57,4331,6.55,6.62,4.03
"8021",1.05,"Ideal","H","SI2",61.2,57,4331,6.54,6.59,4.02
"8022",1.25,"Premium","J","SI2",62.3,59,4331,6.82,6.86,4.26
"8023",1.19,"Premium","H","SI2",61.9,58,4332,6.84,6.77,4.21
"8024",0.91,"Premium","E","SI1",62.1,58,4332,6.15,6.18,3.83
"8025",1.04,"Very Good","H","SI2",60.2,60,4332,6.52,6.57,3.94
"8026",1.01,"Very Good","F","SI2",62.2,58,4332,6.33,6.38,3.95
"8027",1.01,"Very Good","F","SI2",62.1,58,4332,6.35,6.41,3.96
"8028",1.06,"Ideal","I","SI1",62.8,56,4333,6.52,6.47,4.08
"8029",1.08,"Ideal","H","SI1",62.2,57,4333,6.56,6.6,4.09
"8030",0.96,"Ideal","F","VS1",61.7,56,4333,6.4,6.34,3.93
"8031",1,"Premium","F","SI2",62.9,56,4333,6.42,6.36,4.02
"8032",1,"Premium","F","SI2",59.9,61,4333,6.46,6.42,3.86
"8033",1,"Premium","F","SI2",61.6,62,4333,6.37,6.3,3.9
"8034",0.91,"Very Good","F","SI2",62.5,58,4334,6.1,6.16,3.83
"8035",0.88,"Ideal","H","VVS1",62,59,4334,6.12,6.13,3.8
"8036",0.9,"Premium","E","VS2",62.9,58,4334,6.15,6.12,3.86
"8037",0.9,"Good","D","VS2",62.6,65,4334,6.1,6.04,3.8
"8038",0.9,"Premium","E","SI1",63,59,4334,6.13,6.1,3.85
"8039",0.78,"Ideal","D","VS1",62.1,55,4336,5.9,5.95,3.68
"8040",1.01,"Ideal","I","SI2",62.5,57,4336,6.38,6.45,4.01
"8041",0.39,"Good","J","VS2",63.3,56,581,4.6,4.63,2.92
"8042",0.39,"Ideal","J","VS2",61.4,57,581,4.66,4.72,2.88
"8043",0.39,"Very Good","G","SI2",62.7,54,581,4.64,4.71,2.93
"8044",0.38,"Premium","I","SI1",60.5,58,581,4.67,4.72,2.84
"8045",0.39,"Premium","J","VS2",61.3,60,581,4.65,4.68,2.86
"8046",0.25,"Ideal","G","VVS1",61.7,56,582,4.05,4.07,2.51
"8047",0.25,"Ideal","G","VVS1",62.6,55,582,4.03,4.04,2.52
"8048",0.25,"Ideal","G","VVS1",62.6,56,582,4.01,4.05,2.52
"8049",0.31,"Ideal","E","SI1",62.1,56,582,4.35,4.38,2.71
"8050",0.25,"Ideal","G","IF",61.1,57,582,4.06,4.07,2.48
"8051",0.25,"Very Good","F","VVS2",61.2,55,583,4.1,4.14,2.52
"8052",0.23,"Very Good","F","VVS2",61.4,56,583,3.94,3.97,2.43
"8053",0.23,"Very Good","F","VVS2",61.5,56,583,3.95,4,2.44
"8054",0.23,"Very Good","F","VVS2",61.6,57,583,3.96,3.99,2.45
"8055",0.23,"Very Good","F","VVS1",61.8,57,583,3.94,3.96,2.44
"8056",0.23,"Very Good","F","VVS1",62.3,55,583,3.93,3.96,2.46
"8057",0.23,"Very Good","F","VVS1",62.8,54,583,3.92,3.94,2.47
"8058",0.23,"Very Good","E","VVS1",62.4,54,583,3.95,3.98,2.47
"8059",0.23,"Very Good","E","VVS1",62.2,57,583,3.93,3.96,2.45
"8060",0.36,"Very Good","H","VS2",61,55,583,4.62,4.66,2.83
"8061",0.27,"Ideal","F","VVS2",60,62,583,4.21,4.22,2.53
"8062",0.27,"Ideal","F","VS2",61.9,54,583,4.14,4.16,2.57
"8063",0.27,"Ideal","F","VS2",61.8,53,583,4.18,4.2,2.59
"8064",0.37,"Ideal","F","SI1",61.3,55,583,4.61,4.65,2.84
"8065",0.37,"Premium","J","VS2",61.1,60,583,4.63,4.6,2.82
"8066",0.37,"Premium","J","VS2",60.7,60,583,4.68,4.65,2.83
"8067",0.31,"Ideal","G","VS1",61.9,55,583,4.36,4.37,2.7
"8068",0.31,"Good","G","VS1",63.3,57,583,4.28,4.31,2.72
"8069",0.31,"Good","F","VS2",63.5,55,583,4.31,4.32,2.74
"8070",0.31,"Ideal","F","VS2",61.6,56,583,4.35,4.38,2.69
"8071",1.01,"Ideal","I","SI2",62.4,57,4336,6.37,6.41,3.99
"8072",0.74,"Good","F","VVS1",58.4,60,4336,6.03,6.06,3.53
"8073",1.01,"Very Good","J","VS2",60.6,59,4337,6.42,6.45,3.9
"8074",0.91,"Ideal","H","SI1",62,56,4337,6.19,6.22,3.85
"8075",1.21,"Premium","I","SI2",59.9,61,4337,6.89,6.85,4.11
"8076",1.01,"Very Good","D","SI2",63.1,54,4338,6.43,6.37,4.04
"8077",1.01,"Good","D","SI2",63.6,57,4338,6.34,6.3,4.02
"8078",1.01,"Premium","D","SI2",60.8,61,4338,6.5,6.45,3.94
"8079",1.01,"Good","D","SI2",57.6,62,4338,6.66,6.56,3.81
"8080",1.01,"Premium","G","SI1",59.2,59,4338,6.58,6.52,3.88
"8081",1.23,"Premium","J","VS2",58,61,4338,7.07,7.03,4.09
"8082",1.01,"Premium","G","SI1",62.6,60,4338,6.39,6.35,3.99
"8083",1.01,"Premium","D","SI2",61.8,57,4338,6.47,6.42,3.98
"8084",1.01,"Premium","G","SI1",63,59,4338,6.32,6.27,3.96
"8085",1.01,"Premium","D","SI2",62.6,60,4338,6.4,6.37,4
"8086",1.01,"Premium","G","SI1",62.8,59,4338,6.33,6.29,3.96
"8087",0.72,"Very Good","E","VVS1",60.8,58,4339,5.79,5.83,3.53
"8088",1.01,"Good","F","SI1",63.4,55,4339,6.35,6.42,4.05
"8089",1.01,"Good","F","SI1",64.2,58,4339,6.24,6.29,4.02
"8090",1.07,"Very Good","G","SI2",64.6,60,4340,6.35,6.4,4.12
"8091",1,"Premium","F","SI2",61.5,60,4340,6.35,6.33,3.9
"8092",1.25,"Premium","I","SI2",60.1,60,4340,6.99,6.95,4.19
"8093",1.25,"Premium","G","SI2",61.1,58,4340,6.96,6.91,4.24
"8094",1.02,"Very Good","H","SI2",62.6,57,4341,6.42,6.46,4.03
"8095",0.7,"Ideal","F","VVS1",62.4,55,4341,5.65,5.69,3.54
"8096",1.02,"Premium","G","SI1",61.3,58,4341,6.47,6.45,3.96
"8097",0.95,"Premium","D","SI2",60.1,61,4341,6.37,6.35,3.82
"8098",1.08,"Ideal","H","SI2",62.1,56,4344,6.54,6.6,4.08
"8099",1.04,"Ideal","I","SI1",61.7,57,4344,6.49,6.54,4.02
"8100",0.91,"Good","E","VS2",63.1,58,4345,6.13,6.19,3.89
"8101",1.52,"Premium","G","I1",62.3,60,4345,7.34,7.28,4.56
"8102",1.01,"Very Good","J","SI1",61.9,58,4346,6.36,6.4,3.95
"8103",1.2,"Good","D","I1",63.6,60,4346,6.72,6.67,4.26
"8104",1.03,"Ideal","J","SI2",60.6,56,4347,6.58,6.57,3.99
"8105",1.15,"Premium","J","SI1",62.3,55,4347,6.76,6.66,4.18
"8106",1.15,"Premium","I","SI2",62.6,57,4347,6.73,6.69,4.2
"8107",1.15,"Ideal","J","SI1",61.8,57,4347,6.73,6.67,4.14
"8108",1.02,"Very Good","H","SI1",62.8,59,4348,6.33,6.38,3.99
"8109",1,"Very Good","D","SI2",62.3,56,4348,6.33,6.39,3.96
"8110",1.13,"Very Good","I","VS2",61.6,57,4348,6.73,6.78,4.16
"8111",1.01,"Premium","H","VS2",58.1,60,4348,6.61,6.55,3.82
"8112",1.09,"Very Good","H","SI2",60.9,57,4349,6.64,6.69,4.06
"8113",1.13,"Premium","H","SI2",59.4,58,4350,6.74,6.8,4.02
"8114",0.92,"Premium","D","SI1",62.3,58,4350,6.21,6.27,3.89
"8115",0.78,"Ideal","D","VS1",62.2,57,4350,5.86,5.9,3.66
"8116",1.01,"Ideal","G","SI2",62.1,57,4350,6.48,6.44,4.01
"8117",0.93,"Very Good","H","VS2",62.8,59,4351,6.13,6.16,3.86
"8118",0.9,"Ideal","D","SI1",61.6,56,4351,6.19,6.21,3.82
"8119",1.01,"Very Good","E","SI2",60.4,60,4352,6.48,6.57,3.94
"8120",0.91,"Premium","D","SI1",63,59,4352,6.15,6.11,3.86
"8121",1.34,"Very Good","H","SI2",61.1,63,4352,7.08,7.01,4.3
"8122",1.18,"Very Good","J","SI2",62.2,58,4353,6.74,6.79,4.21
"8123",1.27,"Premium","G","SI2",62.4,56,4353,6.93,6.88,4.32
"8124",1.02,"Ideal","H","SI2",61.9,56,4353,6.47,6.51,4.02
"8125",0.9,"Good","E","VS1",64.8,54,4353,6.12,6.07,3.95
"8126",1.02,"Very Good","J","VS2",63.9,57.9,4354,6.28,6.33,4.03
"8127",1.1,"Premium","H","SI1",62.1,58,4354,6.61,6.59,4.1
"8128",1.05,"Premium","F","SI2",60.4,57,4354,6.61,6.54,3.97
"8129",1.08,"Ideal","I","SI1",61.4,57,4355,6.67,6.62,4.08
"8130",0.9,"Premium","H","VS2",61.2,61,4355,6.18,6.08,3.75
"8131",1.01,"Ideal","E","SI2",62.1,56,4355,6.39,6.43,3.98
"8132",1.01,"Premium","E","SI2",62.5,60,4355,6.39,6.42,4
"8133",1.01,"Very Good","E","SI2",61.8,56,4355,6.42,6.5,3.99
"8134",1.01,"Very Good","E","SI2",62.4,58,4355,6.36,6.42,3.99
"8135",1.01,"Very Good","E","SI2",59.6,61,4355,6.56,6.59,3.92
"8136",1.01,"Very Good","E","SI2",62.8,57,4355,6.35,6.38,4
"8137",1.01,"Good","E","SI2",63.3,58,4355,6.37,6.39,4.04
"8138",1.01,"Very Good","F","SI2",63.4,56,4355,6.4,6.34,4.04
"8139",1.01,"Premium","I","SI1",62.3,58,4355,6.44,6.4,4
"8140",0.97,"Good","I","VS2",64.5,61,4355,6.16,6.21,3.99
"8141",0.9,"Premium","H","VVS2",60.3,61,4355,6.25,6.22,3.76
"8142",0.9,"Premium","H","VVS2",62,58,4355,6.16,6.13,3.81
"8143",1.08,"Premium","I","SI1",60.5,60,4355,6.67,6.61,4.02
"8144",1.01,"Fair","H","VVS2",65,55,4355,6.31,6.27,4.09
"8145",1.01,"Premium","H","SI2",61.3,59,4355,6.47,6.41,3.95
"8146",0.96,"Ideal","G","SI1",62.6,57,4355,6.28,6.24,3.92
"8147",0.96,"Ideal","G","SI1",63,54,4355,6.27,6.24,3.94
"8148",1.01,"Good","F","SI1",63.6,58,4355,6.36,6.28,4.02
"8149",1.01,"Premium","I","SI1",61.9,58,4355,6.48,6.42,3.99
"8150",1.01,"Premium","G","SI2",59.5,55,4355,6.59,6.53,3.9
"8151",1.1,"Very Good","I","SI1",62.7,58,4356,6.54,6.58,4.11
"8152",1.02,"Good","F","SI2",59.2,58,4356,6.51,6.56,3.87
"8153",1.01,"Ideal","H","SI2",61.7,56,4357,6.41,6.46,3.97
"8154",1.06,"Good","F","SI2",62.2,61,4357,6.47,6.53,4.04
"8155",0.91,"Premium","G","VS2",60.8,56,4357,6.28,6.21,3.8
"8156",0.9,"Very Good","G","VS1",62.4,55,4358,6.11,6.17,3.83
"8157",1.02,"Ideal","H","SI2",61,58,4360,6.5,6.54,3.98
"8158",0.91,"Ideal","G","SI2",61,57,4360,6.25,6.28,3.82
"8159",1.13,"Premium","F","SI2",62.3,59,4360,6.68,6.65,4.15
"8160",1.1,"Good","D","SI2",57,62,4361,6.91,6.84,3.92
"8161",1.1,"Very Good","D","SI2",58.6,63,4361,6.76,6.69,3.94
"8162",1.09,"Ideal","J","VS2",62,54,4361,6.64,6.61,4.11
"8163",0.7,"Very Good","D","VVS1",63.4,59,4362,5.63,5.64,3.57
"8164",1.03,"Premium","I","SI1",61.6,59,4362,6.46,6.49,3.99
"8165",1.08,"Very Good","G","SI2",60.3,58,4362,6.65,6.72,4.03
"8166",1.01,"Premium","G","SI2",62.4,58,4362,6.38,6.41,3.99
"8167",0.72,"Ideal","F","VVS1",61,56,4362,5.78,5.8,3.53
"8168",0.8,"Ideal","F","VS1",62.2,56,4362,5.93,5.96,3.7
"8169",0.9,"Good","D","SI1",61.1,62,4362,6.2,6.24,3.8
"8170",1.07,"Premium","E","SI2",60.5,59,4362,6.67,6.59,4.01
"8171",0.71,"Very Good","D","VVS2",61,56,4363,5.75,5.79,3.52
"8172",1.01,"Very Good","E","SI2",63.5,55,4363,6.32,6.38,4.03
"8173",1.05,"Premium","F","SI2",61.7,60,4363,6.58,6.49,4.03
"8174",1.02,"Ideal","G","SI2",62.6,58,4363,6.42,6.4,4.01
"8175",0.85,"Ideal","E","SI1",61.6,57,4363,6.07,6.1,3.75
"8176",1.05,"Premium","F","SI2",62.8,55,4363,6.55,6.48,4.09
"8177",1.05,"Premium","F","SI2",62.3,56,4363,6.55,6.51,4.07
"8178",1.04,"Very Good","F","SI2",62.4,54,4364,6.46,6.53,4.05
"8179",1.05,"Ideal","J","SI2",61.3,56,4364,6.56,6.59,4.03
"8180",0.96,"Premium","E","SI1",58.7,62,4365,6.41,6.39,3.76
"8181",0.84,"Premium","D","VS1",60.6,57,4365,6.15,6.06,3.7
"8182",1.07,"Premium","F","SI2",61.7,58,4366,6.55,6.58,4.05
"8183",1.07,"Premium","F","SI2",61.8,58,4366,6.51,6.57,4.04
"8184",1.02,"Ideal","G","SI2",62,55,4366,6.4,6.51,4
"8185",0.94,"Ideal","E","SI2",60.9,57,4366,6.34,6.36,3.87
"8186",1.2,"Ideal","I","SI1",62.2,57,4368,6.8,6.77,4.22
"8187",1.5,"Fair","I","I1",71.3,58,4368,6.85,6.81,4.87
"8188",1.2,"Fair","I","SI1",66.2,59,4368,6.55,6.47,4.31
"8189",1.04,"Ideal","H","SI2",61.8,55,4368,6.54,6.5,4.03
"8190",1.04,"Premium","H","SI1",60.4,59,4368,6.59,6.55,3.97
"8191",1.2,"Ideal","H","SI2",61.1,57,4368,6.9,6.81,4.19
"8192",1.02,"Good","F","SI2",61.4,61,4368,6.4,6.44,3.94
"8193",1.04,"Premium","I","SI1",62,57,4368,6.5,6.47,4.02
